lat	lon	stars	diff	miles	high	low	ascent	desct	title	url
34.656941	-86.516341	4.0	black	1.9	1507	1174	341	-60	Bill & Marion Certain Trail	http://www.mtbproject.com//trail/851542/bill-marion-certain-trail
34.500844	-85.634177	4.0	blue	1.3	1697	1471	54	-280	Campground Trail (Silver Trail)	http://www.mtbproject.com//trail/720489/campground-trail-silver-trail
34.490168	-85.608018	4.0	green	3.3	1540	1451	248	-239	Gilliam Loop	http://www.mtbproject.com//trail/720359/gilliam-loop
34.505596	-85.639864	4.0	blue	1.1	1725	1655	83	-61	Knotty Pine Trail	http://www.mtbproject.com//trail/715935/knotty-pine-trail
34.786005	-87.388003	4.0	greenBlue	2.1	690	560	337	-361	Yellow Blazed Multi-Use Trail	http://www.mtbproject.com//trail/7002604/yellow-blazed-multi-use-trail
34.811056	-87.696934	4.0	greenBlue	0.4	614	548	66	-59	Second Right Loop	http://www.mtbproject.com//trail/7002603/second-right-loop
34.810562	-87.698084	4.0	blueBlack	0.4	573	489	9	-90	Green Trail	http://www.mtbproject.com//trail/7002602/green-trail
34.814611	-87.693242	4.0	blueBlack	0.6	612	555	84	-85	Hill Climb Trail	http://www.mtbproject.com//trail/7002597/hill-climb-trail
34.811396	-87.696952	4.0	black	0.2	600	549	17	-51	MotoCross	http://www.mtbproject.com//trail/7001885/motocross
34.907332	-87.62055	4.0	blue	2.6	664	563	208	-212	Jones Branch Trail	http://www.mtbproject.com//trail/7001882/jones-branch-trail
34.913903	-87.61649	4.0	blue	1.7	662	558	156	-149	Lawson Branch Trail	http://www.mtbproject.com//trail/7001402/lawson-branch-trail
34.391864	-86.203107	4.0	black	0.7	1065	743	0	-322	Waterfall	http://www.mtbproject.com//trail/7000580/waterfall
34.292592	-85.340671	4.0	green	11.3	795	648	283	-274	Pinhoti - Simms Mountain	http://www.mtbproject.com//trail/2999971/pinhoti-simms-mountain
34.858224	-85.427394	4.0	blue	0.5	2125	2008	0	-116	Hanging Wall	http://www.mtbproject.com//trail/1368412/hanging-wall
34.744746	-86.544215	4.0	black	1.3	1381	1108	274	-5	Dummy Line Trail	http://www.mtbproject.com//trail/851344/dummy-line-trail
34.739151	-86.507286	4.0	green	0.8	1642	1597	32	-45	Gravel Road Trail	http://www.mtbproject.com//trail/844853/gravel-road-trail
34.731953	-86.522872	4.0	dblack	2.0	1462	1043	483	-91	Natural Well Trail	http://www.mtbproject.com//trail/841822/natural-well-trail
34.743484	-86.508966	4.0	black	1.3	1615	1295	104	-319	Sinks Trail	http://www.mtbproject.com//trail/769921/sinks-trail
34.725899	-86.502093	4.0	black	2.8	1557	1398	127	-264	Mountain Mist Trail	http://www.mtbproject.com//trail/761738/mountain-mist-trail
34.730402	-86.507735	4.0	black	0.7	1416	1373	26	-55	Bucca Trail	http://www.mtbproject.com//trail/703872/bucca-trail
34.745299	-86.503279	4.0	black	1.2	1403	1295	120	-35	Keith Trail	http://www.mtbproject.com//trail/703773/keith-trail
34.743786	-86.544754	3.7	black	8.8	1153	973	435	-340	Flat Rock Trail	http://www.mtbproject.com//trail/793698/flat-rock-trail
34.861858	-85.427969	3.5	blue	1.0	2016	1995	34	-38	Foot Wall	http://www.mtbproject.com//trail/1368426/foot-wall
34.850779	-85.429289	3.5	greenBlue	0.9	2247	2011	236	-19	Back End	http://www.mtbproject.com//trail/1103669/back-end
34.384607	-86.20626	3.5	blueBlack	0.8	798	716	81	-77	Kings Chapel Trail	http://www.mtbproject.com//trail/911120/kings-chapel-trail
34.384985	-86.206341	3.0	blueBlack	0.8	862	723	205	-67	Moonshine Trail	http://www.mtbproject.com//trail/6482345/moonshine-trail
34.388692	-86.192202	3.0	blue	1.1	1027	703	37	-361	Taylor Mountain Trail	http://www.mtbproject.com//trail/6482135/taylor-mountain-trail
34.861983	-85.427403	3.0	greenBlue	0.8	2141	2007	40	-134	Windy Shot	http://www.mtbproject.com//trail/1103652/windy-shot
34.385037	-86.201409	3.0	black	1.3	878	684	193	-157	Terrell Trail	http://www.mtbproject.com//trail/951130/terrell-trail
34.386779	-86.217175	3.0	blueBlack	0.8	714	610	113	-19	Cave Trail	http://www.mtbproject.com//trail/911095/cave-trail
34.729325	-86.540829	3.0	black	1.5	1397	1329	54	-81	High Trail	http://www.mtbproject.com//trail/895475/high-trail
34.653269	-86.519251	3.0	black	1.7	1436	1247	208	-70	Varnedoe Trail	http://www.mtbproject.com//trail/851382/varnedoe-trail
34.811978	-87.692739	3.0	greenBlue	0.3	600	568	42	-12	Ridge Trail	http://www.mtbproject.com//trail/7002600/ridge-trail
34.806247	-87.699081	3.0	blue	0.3	550	487	63	0	Right Trail	http://www.mtbproject.com//trail/7002598/right-trail
34.814714	-87.693439	3.0	blue	0.2	604	555	9	-48	Powerline Trail	http://www.mtbproject.com//trail/7001998/powerline-trail
34.806284	-87.699072	3.0	greenBlue	0.8	615	511	107	-8	Main Trail	http://www.mtbproject.com//trail/7001997/main-trail
34.807656	-87.697527	3.0	black	0.5	530	502	38	-21	4 Ball Trail	http://www.mtbproject.com//trail/7001883/4-ball-trail
34.734396	-86.551869	3.0	blue	0.5	978	957	22	-18	Young-Kennedy Trail	http://www.mtbproject.com//trail/6566692/young-kennedy-trail
34.738412	-86.553666	3.0	blueBlack	0.7	849	725	125	0	Fagan Springs Trail	http://www.mtbproject.com//trail/6057117/fagan-springs-trail
34.737955	-86.553073	3.0	black	0.5	799	729	71	-1	Wildflower Trail	http://www.mtbproject.com//trail/6051205/wildflower-trail
34.743764	-86.544153	3.0	black	1.7	1062	790	47	-315	Alms House Trail	http://www.mtbproject.com//trail/6043101/alms-house-trail
34.722458	-86.542805	3.0	black	1.0	1069	1012	71	-15	Annandale Trail	http://www.mtbproject.com//trail/4459379/annandale-trail
34.750776	-86.505076	3.0	black	1.2	1451	1332	77	-155	Logan Point Trail	http://www.mtbproject.com//trail/769978/logan-point-trail
34.732182	-86.50398	3.0	green	1.6	1628	1594	82	-57	Fire Tower Trail	http://www.mtbproject.com//trail/769878/fire-tower-trail
34.491863	-85.616552	3.0	green	0.7	1552	1501	52	-16	Chalet Trail	http://www.mtbproject.com//trail/720469/chalet-trail
34.744591	-86.51864	3.0	blue	1.1	1626	1603	27	-38	North Plateau Loop	http://www.mtbproject.com//trail/699717/north-plateau-loop
34.861077	-85.425283	2.5	blue	0.4	2102	1970	132	-23	Fugget Lift Trail	http://www.mtbproject.com//trail/966845/fugget-lift-trail
34.850911	-85.424861	2.5	green	0.4	2002	1919	84	-0	Bankhead Trail	http://www.mtbproject.com//trail/956854/bankhead-trail
34.744104	-86.544368	2.5	black	2.5	1457	1038	447	-85	Bluff Line Trail	http://www.mtbproject.com//trail/895519/bluff-line-trail
34.728667	-86.548447	2.0	black	1.0	1368	935	441	-30	Flourish Trail	http://www.mtbproject.com//trail/6573249/flourish-trail
34.740782	-86.551061	2.0	black	1.2	1066	785	285	-59	Wagon Trail	http://www.mtbproject.com//trail/6050834/wagon-trail
34.740944	-86.553136	2.0	black	1.7	1046	840	211	-6	Old Railroad Bed Trail	http://www.mtbproject.com//trail/6043064/old-railroad-bed-trail
34.736692	-86.507852	2.0	blue	0.3	1630	1596	3	-35	Bog Trail	http://www.mtbproject.com//trail/1391078/bog-trail
34.740944	-86.553136	2.0	black	1.6	1450	841	609	-3	Toll Gate Trail	http://www.mtbproject.com//trail/894755/toll-gate-trail
34.646736	-86.530974	2.0	dblack	1.5	1294	738	559	-31	Sugar Tree Trail	http://www.mtbproject.com//trail/851593/sugar-tree-trail
34.72759	-86.504708	2.0	dblack	1.6	1569	1005	60	-590	McKay Hollow Trail	http://www.mtbproject.com//trail/792944/mckay-hollow-trail
34.725515	-86.502129	2.0	dblack	1.7	1567	710	0	-856	Warpath Ridge Trail with Red Lizard Trail	http://www.mtbproject.com//trail/777098/warpath-ridge-trail-with-red-lizard-trail
34.752186	-86.509702	2.0	black	0.8	1467	1316	43	-154	Stone Cuts Trail	http://www.mtbproject.com//trail/703894/stone-cuts-trail
34.747514	-86.529411	2.0	green	1.3	1616	1360	256	0	Bankhead Parkway	http://www.mtbproject.com//trail/703812/bankhead-parkway
34.722635	-86.499048	2.0	black	0.5	1507	1374	133	0	Warrior Connector	http://www.mtbproject.com//trail/702709/warrior-connector
34.729236	-86.554717	1.0	dblack	1.1	1241	754	501	-36	Waterline Trail	http://www.mtbproject.com//trail/6567253/waterline-trail
										
										
										
										
										
										
										
										
										
										
										
										
31.338283	-85.714756	3.6	blue	7.3	375	259	573	-571	Fort Rucker Mountain Bike Trails	http://www.mtbproject.com//trail/4593334/fort-rucker-mountain-bike-trails
31.280183	-85.469255	3.0	greenBlue	4.4	353	309	363	-366	Troy State University Dothan Trails	http://www.mtbproject.com//trail/4776721/troy-state-university-dothan-trails
31.330833	-85.729201	4.0	blue	1.6	328	276	108	-110	Rucker's Revenge	http://www.mtbproject.com//trail/4594242/ruckers-revenge
31.334324	-85.715924	3.0	greenBlue	1.2	347	298	83	-90	Mainline	http://www.mtbproject.com//trail/5152532/mainline
										
										
										
										
										
										
										
										
										
										
64.856011	-147.834075	3.0	blue	27.3	2392	458	3474	-3487	Equinox Marathon Course	http://www.mtbproject.com//trail/7005044/equinox-marathon-course
64.867784	-148.012005	4.0	greenBlue	1.7	1207	788	28	-446	Eva Creek Trail	http://www.mtbproject.com//trail/7005045/eva-creek-trail
64.88983	-147.992889	4.0	blue	0.4	1144	1074	55	-73	TnT	http://www.mtbproject.com//trail/7005037/tnt
64.889079	-147.994631	4.0	blue	2.7	1340	1015	488	-475	Inner Loop	http://www.mtbproject.com//trail/7005035/inner-loop
64.88983	-147.992889	4.0	blue	6.3	1468	851	931	-828	Outer Loop	http://www.mtbproject.com//trail/7005033/outer-loop
										
										
										
										
										
64.856011	-147.834075	3.0	blue	27.3	2392	458	3474	-3487	Equinox Marathon Course	http://www.mtbproject.com//trail/7005044/equinox-marathon-course
64.867784	-148.012005	4.0	greenBlue	1.7	1207	788	28	-446	Eva Creek Trail	http://www.mtbproject.com//trail/7005045/eva-creek-trail
64.88983	-147.992889	4.0	blue	0.4	1144	1074	55	-73	TnT	http://www.mtbproject.com//trail/7005037/tnt
64.889079	-147.994631	4.0	blue	2.7	1340	1015	488	-475	Inner Loop	http://www.mtbproject.com//trail/7005035/inner-loop
64.88983	-147.992889	4.0	blue	6.3	1468	851	931	-828	Outer Loop	http://www.mtbproject.com//trail/7005033/outer-loop
										
										
										
										
										
60.559041	-149.581649	5.0	blueBlack	27.1	2469	400	2852	-3461	Devil's to Resurrection	http://www.mtbproject.com//trail/5522780/devils-to-resurrection
60.172586	-149.410762	5.0	black	14.2	2191	298	2248	-2247	Lost Lake	http://www.mtbproject.com//trail/5532161/lost-lake
60.502784	-149.671939	4.8	blueBlack	12.4	1563	602	1438	-1435	Crescent Creek Trail	http://www.mtbproject.com//trail/5515647/crescent-creek-trail
60.376834	-149.709255	5.0	blue	21.7	1373	491	1379	-2184	Upper Russian Lake	http://www.mtbproject.com//trail/5502577/upper-russian-lake
61.103352	-149.683311	4.0	greenBlue	13.4	3635	2146	1675	-1675	Powerline Pass Ride	http://www.mtbproject.com//trail/6376979/powerline-pass-ride
60.484515	-149.9533	5.0	blue	38.8	2627	396	3697	-3697	Resurrection Pass Trail	http://www.mtbproject.com//trail/5445978/resurrection-pass-trail
60.559041	-149.581649	5.0	blueBlack	10.1	2466	887	1860	-486	Devil's Creek Trail	http://www.mtbproject.com//trail/5523721/devils-creek-trail
60.502784	-149.671939	5.0	blueBlack	6.2	1560	602	1090	-229	Crescent Lake	http://www.mtbproject.com//trail/5516142/crescent-lake
60.927081	-149.657242	4.0	blueBlack	5.5	373	5	577	-634	Gull Rock	http://www.mtbproject.com//trail/5390553/gull-rock
60.972284	-149.099883	4.0	blueBlack	2.6	607	277	382	-224	Winner Creek Trail	http://www.mtbproject.com//trail/7006694/winner-creek-trail
59.659648	-151.628748	4.0	greenBlue	4.6	1135	740	535	-537	Homestead Trail	http://www.mtbproject.com//trail/7005939/homestead-trail
61.180565	-149.718714	4.0	dblack	17.7	3615	464	3172	-3111	Powerline Pass	http://www.mtbproject.com//trail/6452974/powerline-pass
60.963652	-149.097439	3.0	blue	0.5	622	373	0	-249	Blueberry Pancake Trail	http://www.mtbproject.com//trail/6125383/blueberry-pancake-trail
60.559041	-149.581649	5.0	blueBlack	27.1	2469	400	2852	-3461	Devil's to Resurrection	http://www.mtbproject.com//trail/5522780/devils-to-resurrection
61.155101	-150.017853	5.0	blue	11.5	295	41	923	-923	Kincaid Park	http://www.mtbproject.com//trail/5493161/kincaid-park
60.172586	-149.410762	5.0	black	14.2	2191	298	2248	-2247	Lost Lake	http://www.mtbproject.com//trail/5532161/lost-lake
60.502784	-149.671939	4.8	blueBlack	12.4	1563	602	1438	-1435	Crescent Creek Trail	http://www.mtbproject.com//trail/5515647/crescent-creek-trail
60.376834	-149.709255	5.0	blue	21.7	1373	491	1379	-2184	Upper Russian Lake	http://www.mtbproject.com//trail/5502577/upper-russian-lake
61.13862	-149.746732	4.3	blue	7.1	1014	494	887	-887	Hillside Park	http://www.mtbproject.com//trail/5448014/hillside-park
61.778685	-149.196541	4.0	blueBlack	11.6	2664	1808	944	-944	Gold Mint Trail - Hatcher Pass	http://www.mtbproject.com//trail/6203192/gold-mint-trail-hatcher-pass
61.705095	-149.278378	4.0	greenBlue	3.8	1348	971	399	-399	Government Peak Recreation Area Mountain Bike Trails	http://www.mtbproject.com//trail/7006689/government-peak-recreation-area-mountain-bike-trails
61.103352	-149.683311	4.0	greenBlue	13.4	3635	2146	1675	-1675	Powerline Pass Ride	http://www.mtbproject.com//trail/6376979/powerline-pass-ride
61.13845	-149.746562	4.0	blue	10.5	1997	493	1508	-1513	Flattop Flyer	http://www.mtbproject.com//trail/6283795/flattop-flyer
61.750696	-148.916887	4.0	blueBlack	8.6	2962	1415	1827	-1827	Eska Falls	http://www.mtbproject.com//trail/6081403/eska-falls
61.158694	-149.801287	2.7	green	5.1	398	212	236	-239	Campbell Tract	http://www.mtbproject.com//trail/5485215/campbell-tract
61.147178	-149.802123	2.5	blue	5.8	528	232	456	-456	Elmore Rooty Loop	http://www.mtbproject.com//trail/7000307/elmore-rooty-loop
61.151426	-150.047399	5.0	blue	1.1	293	196	119	-79	C$ Express	http://www.mtbproject.com//trail/5463517/c-express
60.484515	-149.9533	5.0	blue	38.8	2627	396	3697	-3697	Resurrection Pass Trail	http://www.mtbproject.com//trail/5445978/resurrection-pass-trail
61.145986	-150.015634	5.0	blue	0.6	269	240	21	-43	Kitchen Sink	http://www.mtbproject.com//trail/5463750/kitchen-sink
61.146098	-150.030079	5.0	black	0.3	294	215	10	-89	Lee's Train	http://www.mtbproject.com//trail/5463293/lees-train
61.15036	-150.021473	5.0	blue	3.3	292	191	286	-282	Bolling Alley	http://www.mtbproject.com//trail/5462572/bolling-alley
61.142127	-149.729072	5.0	blueBlack	0.9	972	752	226	-7	Yellow Jacket	http://www.mtbproject.com//trail/5455298/yellow-jacket
61.156098	-149.770367	5.0	blue	1.1	344	301	49	-22	Speedway	http://www.mtbproject.com//trail/7000315/speedway
60.559041	-149.581649	5.0	blueBlack	10.1	2466	887	1860	-486	Devil's Creek Trail	http://www.mtbproject.com//trail/5523721/devils-creek-trail
60.502784	-149.671939	5.0	blueBlack	6.2	1560	602	1090	-229	Crescent Lake	http://www.mtbproject.com//trail/5516142/crescent-lake
60.927081	-149.657242	4.0	blueBlack	5.5	373	5	577	-634	Gull Rock	http://www.mtbproject.com//trail/5390553/gull-rock
61.764362	-149.25336	4.0	black	2.0	2514	1525	36	-1024	Mile 16 Downhill Run	http://www.mtbproject.com//trail/6124598/mile-16-downhill-run
61.155244	-150.017934	4.0	blue	3.7	266	39	195	-365	Middle Earth	http://www.mtbproject.com//trail/5472660/middle-earth
61.706952	-149.287478	4.0	greenBlue	2.1	1348	1095	264	-236	North Loop	http://www.mtbproject.com//trail/7006876/north-loop
60.972284	-149.099883	4.0	blueBlack	2.6	607	277	382	-224	Winner Creek Trail	http://www.mtbproject.com//trail/7006694/winner-creek-trail
61.559321	-149.202767	4.0	greenBlue	3.1	236	136	172	-171	Long Lake Loop	http://www.mtbproject.com//trail/7006693/long-lake-loop
59.659648	-151.628748	4.0	greenBlue	4.6	1135	740	535	-537	Homestead Trail	http://www.mtbproject.com//trail/7005939/homestead-trail
61.10224	-149.668453	4.0	blue	4.4	2154	1129	133	-1158	Middle Fork	http://www.mtbproject.com//trail/7000335/middle-fork
61.145791	-149.774427	4.0	blueBlack	1.0	433	327	135	-38	Polar Bear a.k.a. Paper Plate	http://www.mtbproject.com//trail/7000313/polar-bear-aka-paper-plate
61.149536	-149.738818	4.0	black	0.5	523	427	9	-96	Brown Bear	http://www.mtbproject.com//trail/7000306/brown-bear
61.180565	-149.718714	4.0	dblack	17.7	3615	464	3172	-3111	Powerline Pass	http://www.mtbproject.com//trail/6452974/powerline-pass
61.144048	-150.024887	4.0	black	0.7	301	213	56	-132	Kincaid Bluff Trail	http://www.mtbproject.com//trail/6253785/kincaid-bluff-trail
61.174939	-149.710207	4.0	black	2.8	2179	457	1722	0	The Dome Trail	http://www.mtbproject.com//trail/6114014/the-dome-trail
61.154178	-149.749329	4.0	green	0.9	399	312	1	-88	Moose Meadow	http://www.mtbproject.com//trail/5489258/moose-meadow
61.147902	-150.040275	4.0	blueBlack	0.6	246	161	89	-40	Good Greeff	http://www.mtbproject.com//trail/5463229/good-greeff
61.158936	-150.011969	4.0	green	1.4	265	138	138	-19	Tower Power	http://www.mtbproject.com//trail/5463099/tower-power
61.139504	-149.721526	4.0	blueBlack	0.6	894	766	5	-128	Stinger	http://www.mtbproject.com//trail/5456796/stinger
61.141828	-149.714555	4.0	blueBlack	1.0	1013	891	52	-147	Hornet's Nest	http://www.mtbproject.com//trail/5456283/hornets-nest
61.13852	-149.71831	4.0	blue	1.8	1009	742	72	-290	The Hive	http://www.mtbproject.com//trail/5454514/the-hive
61.141568	-149.729063	4.0	blue	1.0	973	762	214	-6	Janice's Jive	http://www.mtbproject.com//trail/5454013/janices-jive
61.138554	-149.743112	4.0	blue	1.3	805	618	185	-187	Queen Bee Loop	http://www.mtbproject.com//trail/5449337/queen-bee-loop
61.70682	-149.293505	3.0	greenBlue	1.5	1122	971	133	-161	South Loop	http://www.mtbproject.com//trail/7006877/south-loop
61.143185	-149.742169	3.0	greenBlue	1.4	631	459	216	-71	Gasline Trail	http://www.mtbproject.com//trail/7002520/gasline-trail
										
61.147317	-149.791001	3.0	blue	0.5	381	305	79	-4	MicroDot	http://www.mtbproject.com//trail/7000314/microdot
61.149501	-149.738845	3.0	blue	0.8	527	378	10	-148	Black Bear	http://www.mtbproject.com//trail/7000308/black-bear
61.138728	-149.707287	3.0	blue	2.2	1735	1149	589	-3	South Rim Trail	http://www.mtbproject.com//trail/6460481/south-rim-trail
60.963652	-149.097439	3.0	blue	0.5	622	373	0	-249	Blueberry Pancake Trail	http://www.mtbproject.com//trail/6125383/blueberry-pancake-trail
61.164755	-149.767295	3.0	greenBlue	1.6	462	291	171	-0	Mellen's Way	http://www.mtbproject.com//trail/5488086/mellens-way
61.158694	-149.801287	3.0	green	1.0	259	215	46	-5	Moose Track	http://www.mtbproject.com//trail/5485473/moose-track
61.161636	-149.76539	2.0	green	1.6	325	237	39	-124	Viewpoint	http://www.mtbproject.com//trail/5488950/viewpoint
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
										
59.659648	-151.628748	4.0	greenBlue	4.6	1135	740	535	-537	Homestead Trail	http://www.mtbproject.com//trail/7005939/homestead-trail
33.480902	-111.684198	4.7	blue	11.2	1844	1367	1040	-1047	Hawes Trail Network: Hawes, Ridge, Secret, and Saguaro	http://www.mtbproject.com//trail/908542/hawes-trail-network-hawes-ridge-secret-and-saguaro
34.6917	-112.150756	5.0	blueBlack	4.9	7309	6003	363	-1596	Mingus Mountain Shuttle	http://www.mtbproject.com//trail/7002901/mingus-mountain-shuttle
34.209213	-109.929518	4.8	blue	8.0	7139	6724	502	-504	Panorama Trail of the White Mountains Trail System	http://www.mtbproject.com//trail/1009252/panorama-trail-of-the-white-mountains-trail-system
33.831903	-111.945095	4.6	blueBlack	23.9	2766	1971	1964	-1970	Cave Creek Cactus Classic Race Loop	http://www.mtbproject.com//trail/576134/cave-creek-cactus-classic-race-loop
33.362296	-111.984998	3.8	greenBlue	17.0	1575	1344	936	-936	Desert Classic	http://www.mtbproject.com//trail/543516/desert-classic
